CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,TeamType,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO,GMTMatchEndTime,GMTMatchEndDate,AudioHighlightsText,AudioHighlightsPath,AudioPodcastPath,matchDateTime,timestamp,CustomMatchTime
193,1694,1,One Day D/N,Post,2024-10-27,27 Oct 2024,India (Women) vs New Zealand (Women),13:30,08:00 GMT,2024-10-27,73,New Zealand (Women),52,India (Women),NZW,INDW,55,Narendra Modi Stadium,New Zealand (Women) Won by 76  Runs ,New Zealand (Women),New Zealand (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,259/9 (50.0 Ov),183/10 (47.1 Ov),,2024-10-27 13:30:00,Ahmedabad,,,,,,,,485,586,196,121,52,India (Women),,,,,73,New Zealand (Women),Asia/Kolkata,27 Oct 2024,23:30,50,0,ODI,2.0,New Zealand Women Tour Of India Odi Series 2024,Gayathri Venugopalan,Vrinda Rathi,Claire Polosak,New Zealand (Women) Won by 76  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/h7GtaaCnV51729663408NZ_Women.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/h7GtaaCnV51729663408NZ_Women.png,0,+9.5,4e78f2e8c4854e419aedda1321ac7ad,Radha Yadav,48,64,5,0,75.0,https://scores.bcci.tv/matchcentre/playerimages/5uZPR9qrOk1729755250400.png,2024-100mb00000003091-12eb130dca7011,Priya Mishra,0,7,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/2TzjUHePKM17297551693091.png,2022-100mb00000000890-34faabb988bd11,Sophie Devine,7.1,27,0,3,3.77,14.33,https://scores.bcci.tv/matchcentre/playerimages/yBjunra3li1729679910890.png,,,97.17,2,259/9 (50.0 Overs),259,9,50.0,5.18,183/10 (47.1 Overs),183,10,47.1,3.88,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,73,2nd  ODI,,,2.0,194,0,0,,Sophie Devine,,890,79,86,3,27,https://scores.bcci.tv/matchcentre/playerimages/yBjunra3li1729679910890.png,,18:00 GMT,2024-10-27,,,,,0.0,
193,1695,1,One Day D/N,Post,2024-10-29,29 Oct 2024,India (Women) vs New Zealand (Women),13:30,08:00 GMT,2024-10-29,73,New Zealand (Women),52,India (Women),NZW,INDW,55,Narendra Modi Stadium,India (Women) Won by 6   Wickets ,New Zealand (Women),New Zealand (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,232/10 (49.5 Ov),236/4 (44.2 Ov),,2024-10-29 13:30:00,Ahmedabad,,,,,,,,196,586,261,121,52,India (Women),,,,,73,New Zealand (Women),Asia/Kolkata,29 Oct 2024,23:30,50,0,ODI,3.0,New Zealand Women Tour Of India Odi Series 2024,Claire Polosak,Vrinda Rathi,Rohan Pandit,India (Women) Won by 6   Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/h7GtaaCnV51729663408NZ_Women.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/h7GtaaCnV51729663408NZ_Women.png,0,+9.5,45e022a459e64a3eb0391acc0db5efa,Harmanpreet Kaur,59,63,6,0,93.65,https://scores.bcci.tv/matchcentre/playerimages/ypAUIKZ2Nr1729755203387.png,2024-100mb00000003352-acbd897b53e911,Tejal Hasabnis,0,3,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/7jbG5vF8fx17297551943352.png,2022-100mb00000000890-34faabb988bd11,Sophie Devine,7.2,44,0,1,6.0,44.0,https://scores.bcci.tv/matchcentre/playerimages/yBjunra3li1729679910890.png,,,94.33,2,232/10 (49.5 Overs),232,10,49.5,4.66,236/4 (44.2 Overs),236,4,44.2,5.32,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,3rd  ODI,,,3.0,266,0,0,,Smriti Mandhana,,401,100,122,-,-,https://scores.bcci.tv/matchcentre/playerimages/z2oP1wszSJ1729755260401.png,,18:00 GMT,2024-10-29,,,,,0.0,
187,1675,1,One Day D/N,Post,2024-12-05,5 Dec 2024,Australia (Women) vs India (Women),14:20,04:20 GMT,2024-12-05,52,India (Women),55,Australia (Women),INDW,AUSW,138,Allan Border Field,Australia (Women) Won by 5  Wickets ,India (Women),India (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,100/10 (34.2 Ov),102/5 (16.2 Ov),,2024-12-05 14:20:00,Brisbane,,,,,,,,322,6,196,234,55,Australia (Women),,,,,52,India (Women),Asia/Kolkata,5 Dec 2024,23:30,50,0,ODI,1.0,India Women Tour Of Australia Odi Series 2024,Donovan Koch,Jacqueline Williams,Claire Polosak,Australia (Women) Won by 5  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2022-100mb00000000968-0f3b7a899a1511,Tahlia Mcgrath,4,2,1,0,200.0,https://scores.bcci.tv/matchcentre/playerimages/Hr1cYnrVlv1733402341968.png,2024-100mb00000003368-115867da5f7811,Georgia Voll,46,42,6,1,109.52,https://scores.bcci.tv/matchcentre/playerimages/VNhB8WGfMd17336182603368.png,2022-100mb00000001652-8fe890797f7211,Titas Sadhu,4.2,27,0,0,6.23,0.0,https://scores.bcci.tv/matchcentre/playerimages/UuxFJNnNeI17332956141652.png,,,66.33,2,100/10 (34.2 Overs),100,10,34.2,2.91,102/5 (16.2 Overs),102,5,16.2,6.24,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,55,1st ODI,,,1.0,312,0,0,,Megan Schutt,,424,-,-,5,19,https://scores.bcci.tv/matchcentre/playerimages/82nC5iLp1V1733402272424.png,,13:30 GMT,2024-12-05,,,,,0.0,
187,1676,3,One Day,Post,2024-12-08,8 Dec 2024,Australia (Women) vs India (Women),09:45,23:45 GMT,2024-12-07,55,Australia (Women),52,India (Women),AUSW,INDW,138,Allan Border Field,Australia (Women) Won by 122  Runs ,Australia (Women),Australia (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,371/8 (50.0 Ov),249/10 (44.5 Ov),,2024-12-08 09:45:00,Brisbane,,,,,,,,0,0,0,0,55,Australia (Women),,,,,52,India (Women),Asia/Kolkata,8 Dec 2024,17:30,50,0,ODI,2.0,India Women Tour Of Australia Odi Series 2024,,,,Australia (Women) Won by 122  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2024-100mb00000003091-12eb130dca7011,Priya Mishra,5,14,0,0,35.71,https://scores.bcci.tv/matchcentre/playerimages/hbM9SrILvE17332957463091.png,2023-100mb00000001909-e56bb657b38a11,Minnu Mani,46,45,4,0,102.22,https://scores.bcci.tv/matchcentre/playerimages/hrcaLsXxDr17332956321909.png,2020023e04d64bd011ea9b3802322e7,Annabel Sutherland,8.5,39,0,4,4.42,13.25,https://scores.bcci.tv/matchcentre/playerimages/W1xqqm73XG1733402312430.png,,,100,2,371/8 (50.0 Overs),371,8,50.0,7.42,249/10 (44.5 Overs),249,10,44.5,5.55,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,55,2nd  ODI,,,2.0,277,0,0,,Ellyse Perry,,426,105,75,-,-,https://scores.bcci.tv/matchcentre/playerimages/qCXFbXUwDt1733402282426.png,,07:30 GMT,2024-12-08,,,,,0.0,
187,1677,1,One Day D/N,Post,2024-12-11,11 Dec 2024,Australia (Women) vs India (Women),12:20,04:20 GMT,2024-12-11,55,Australia (Women),52,India (Women),AUSW,INDW,5,WACA Ground,Australia (Women) Won by 83  Runs ,India (Women),India (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,298/6 (50.0 Ov),215/10 (45.1 Ov),,2024-12-11 12:20:00,Perth,,,,,,,,0,0,0,0,55,Australia (Women),,,,,52,India (Women),Asia/Kolkata,11 Dec 2024,22:30,50,0,ODI,3.0,India Women Tour Of Australia Odi Series 2024,,,,Australia (Women) Won by 83  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2022-100mb00000001652-8fe890797f7211,Titas Sadhu,3,15,0,0,20.0,https://scores.bcci.tv/matchcentre/playerimages/UuxFJNnNeI17332956141652.png,2022-100mb00000000888-48b089d388b911,Renuka Singh,8,12,1,0,66.66,https://scores.bcci.tv/matchcentre/playerimages/2ZEntLxtBU1733295933888.png,2022-100mb00000000967-f66b248c9a1411,Alana King,4.1,27,0,2,6.48,12.5,https://scores.bcci.tv/matchcentre/playerimages/ykFdRYYDNN1733402329967.png,,,95.17,2,298/6 (50.0 Overs),298,6,50.0,5.96,215/10 (45.1 Overs),215,10,45.1,4.76,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,55,3rd  ODI,,,3.0,238,0,0,,Annabel Sutherland,,430,110,95,1,34,https://scores.bcci.tv/matchcentre/playerimages/W1xqqm73XG1733402312430.png,,14:30 GMT,2024-12-11,,,,,0.0,
199,1730,8,T20 (N),Post,2024-12-15,15 Dec 2024,India (Women) vs West Indies (Women),19:00,13:30 GMT,2024-12-15,52,India (Women),75,West Indies (Women),INDW,WIW,69,DY Patil Stadium,India (Women) Won by 49 Runs ,West Indies (Women),West Indies (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,195/4 (20.0 Ov),146/7 (20.0 Ov),,2024-12-15 19:00:00,NAVI MUMBAI,,,,,,,,481,583,0,87,52,India (Women),,,,,75,West Indies (Women),Asia/Kolkata,15 Dec 2024,23:59,20,0,T20,1.0,West Indies Women Tour Of India T20I Series 2024,Eloise Sheridan,Kaushik Gandhi,,India (Women) Won by 49 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/SYHtaZYFdz1729664662WI.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/SYHtaZYFdz1729664662WI.png,0,+9.5,2023-100mb00000001714-6b16a9e8970011,Shabika Gajnabi,15,19,0,0,78.94,https://scores.bcci.tv/matchcentre/playerimages/tquFTmp6q117341754131714.png,2024-100mb00000003433-c4229a137a6811,Mandy Mangru,2,3,0,0,66.66,https://scores.bcci.tv/matchcentre/playerimages/oaJxZQgPGP17341754403433.png,2024-100mb00000003096-c3bc34caca7711,Saima Thakor,4.0,35,0,0,8.75,0.0,https://scores.bcci.tv/matchcentre/playerimages/PaxyeGp67c17341969063096.png,,,,2,195/4 (20.0 Overs),195,4,20.0,9.75,146/7 (20.0 Overs),146,7,20.0,7.3,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,1st T20I,,,1.0,146,0,0,,Jemimah Rodrigues,,388,73,35,-,-,https://scores.bcci.tv/matchcentre/playerimages/ooChVkdZ3m1734196983388.png,,18:29 GMT,2024-12-15,,,,,0.0,
199,1731,8,T20 (N),Post,2024-12-17,17 Dec 2024,India (Women) vs West Indies (Women),19:00,13:30 GMT,2024-12-17,52,India (Women),75,West Indies (Women),INDW,WIW,69,DY Patil Stadium,West Indies (Women) Won by 9  Wickets ,West Indies (Women),West Indies (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,159/9 (20.0 Ov),160/1 (15.4 Ov),,2024-12-17 19:00:00,NAVI MUMBAI,,,,,,,,583,313,481,87,52,India (Women),,,,,75,West Indies (Women),Asia/Kolkata,17 Dec 2024,23:59,20,0,T20,2.0,West Indies Women Tour Of India T20I Series 2024,Kaushik Gandhi,Mohit Krishna Das,Eloise Sheridan,West Indies (Women) Won by 9  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/SYHtaZYFdz1729664662WI.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/SYHtaZYFdz1729664662WI.png,0,+9.5,2022-100mb00000000918-aceee78099e611,Hayley Matthews,85,47,17,0,180.85,https://scores.bcci.tv/matchcentre/playerimages/ZYNXIU6HW21734175593918.png,2022-100mb00000000911-7e31c0b099e511,Shemaine Campbelle,29,26,4,0,111.53,https://scores.bcci.tv/matchcentre/playerimages/AioemNVOgh1734175533911.png,2024-100mb00000003092-8cb56a3fca7211,Sajeevan Sajana,2.4,17,0,0,6.38,0.0,https://scores.bcci.tv/matchcentre/playerimages/Wyw7q5OcXp17341968943092.png,,,,2,159/9 (20.0 Overs),159,9,20.0,7.95,160/1 (15.4 Overs),160,1,15.4,10.21,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,75,2nd  T20I,,,2.0,204,0,0,,Hayley Matthews,,918,85,47,2,36,https://scores.bcci.tv/matchcentre/playerimages/ZYNXIU6HW21734175593918.png,,18:29 GMT,2024-12-17,,,,,0.0,
199,1732,8,T20 (N),Post,2024-12-19,19 Dec 2024,India (Women) vs West Indies (Women),19:00,13:30 GMT,2024-12-19,52,India (Women),75,West Indies (Women),INDW,WIW,69,DY Patil Stadium,India (Women) Won by 60  Runs ,West Indies (Women),West Indies (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,217/4 (20.0 Ov),157/9 (20.0 Ov),,2024-12-19 19:00:00,NAVI MUMBAI,,,,,,,,481,313,583,87,52,India (Women),,,,,75,West Indies (Women),Asia/Kolkata,19 Dec 2024,23:59,20,0,T20,3.0,West Indies Women Tour Of India T20I Series 2024,Eloise Sheridan,Mohit Krishna Das,Kaushik Gandhi,India (Women) Won by 60  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/SYHtaZYFdz1729664662WI.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/SYHtaZYFdz1729664662WI.png,0,+9.5,2022-100mb00000000914-f8ef291699e511,Afy Fletcher,5,7,0,0,71.42,https://scores.bcci.tv/matchcentre/playerimages/xOzoj7zdOg1734175567914.png,2022-100mb00000000920-ee4171ff99e611,Karishma Ramharack,3,6,0,0,50.0,https://scores.bcci.tv/matchcentre/playerimages/7EblHD2yCU1734175604920.png,934e9959231c4ca3b118005cdbee4e8,Deepti Sharma,4.0,31,0,1,7.75,24.0,https://scores.bcci.tv/matchcentre/playerimages/tO1DZcg4FW1734196992395.png,,,,2,217/4 (20.0 Overs),217,4,20.0,10.85,157/9 (20.0 Overs),157,9,20.0,7.85,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,3rd  T20I,,,3.0,157,0,0,,Richa Ghosh,,399,54,21,-,-,https://scores.bcci.tv/matchcentre/playerimages/6nK8aIy8Et1734197039399.png,,18:29 GMT,2024-12-19,,,,,0.0,
200,1733,1,One Day D/N,Post,2024-12-22,22 Dec 2024,India (Women) vs West Indies (Women),13:30,08:00 GMT,2024-12-22,52,India (Women),75,West Indies (Women),INDW,WIW,152,Kotambi Stadium,India (Women) Won by 211  Runs ,West Indies (Women),West Indies (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,314/9 (50.0 Ov),103/10 (26.2 Ov),,2024-12-22 13:30:00,Vadodara,,,,,,,,481,598,221,92,52,India (Women),,,,,75,West Indies (Women),Asia/Kolkata,22 Dec 2024,23:59,50,0,ODI,1.0,West Indies Women Tour Of India Odi Series 2024,Eloise Sheridan,Kannur Swaroopanand,Madanagopal Jayaraman,India (Women) Won by 211  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/SYHtaZYFdz1729664662WI.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/SYHtaZYFdz1729664662WI.png,0,+9.5,2022-100mb00000000912-a613634399e511,Shamilia Connell,8,7,1,0,114.28,https://scores.bcci.tv/matchcentre/playerimages/e4mm5CYWT21734671851912.png,2022-100mb00000000914-f8ef291699e511,Afy Fletcher,24,22,3,0,109.09,https://scores.bcci.tv/matchcentre/playerimages/W6YngQxZmy1734671871914.png,2024-100mb00000003091-12eb130dca7011,Priya Mishra,4.2,22,0,2,5.08,13.0,https://scores.bcci.tv/matchcentre/playerimages/dKlZLzWlaK17350204283091.png,,,76.33,2,314/9 (50.0 Overs),314,9,50.0,6.28,103/10 (26.2 Overs),103,10,26.2,3.91,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,1st ODI,,,1.0,195,0,0,,Renuka Singh,,888,0,2,5,29,https://scores.bcci.tv/matchcentre/playerimages/f7YAbVK3li1735020521888.png,,18:29 GMT,2024-12-22,,,,,0.0,
200,1734,1,One Day D/N,Post,2024-12-24,24 Dec 2024,India (Women) vs West Indies (Women),13:30,08:00 GMT,2024-12-24,52,India (Women),75,West Indies (Women),INDW,WIW,152,Kotambi Stadium,India (Women) Won by 115  Runs ,India (Women),India (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,358/5 (50.0 Ov),243/10 (46.2 Ov),,2024-12-24 13:30:00,Vadodara,,,,,,,,221,598,481,92,52,India (Women),,,,,75,West Indies (Women),Asia/Kolkata,24 Dec 2024,23:59,50,0,ODI,2.0,West Indies Women Tour Of India Odi Series 2024,Madanagopal Jayaraman,Kannur Swaroopanand,Eloise Sheridan,India (Women) Won by 115  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/SYHtaZYFdz1729664662WI.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/SYHtaZYFdz1729664662WI.png,0,+9.5,2022-100mb00000000920-ee4171ff99e611,Karishma Ramharack,3,3,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/4cnuGlEXeh1734671901920.png,2022-100mb00000000912-a613634399e511,Shamilia Connell,4,1,1,0,400.0,https://scores.bcci.tv/matchcentre/playerimages/e4mm5CYWT21734671851912.png,2024-100mb00000003091-12eb130dca7011,Priya Mishra,9.2,49,0,3,5.25,18.66,https://scores.bcci.tv/matchcentre/playerimages/dKlZLzWlaK17350204283091.png,,,96.33,2,358/5 (50.0 Overs),358,5,50.0,7.16,243/10 (46.2 Overs),243,10,46.2,5.24,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,2nd  ODI,,,2.0,262,0,0,,Harleen Deol,,389,115,103,-,-,https://scores.bcci.tv/matchcentre/playerimages/RKsjqZMGKG1735020483389.png,,18:29 GMT,2024-12-24,,,,,0.0,
200,1735,1,One Day D/N,Post,2024-12-27,27 Dec 2024,India (Women) vs West Indies (Women),09:30,04:00 GMT,2024-12-27,75,West Indies (Women),52,India (Women),WIW,INDW,152,Kotambi Stadium,India (Women) Won by 5  Wickets ,West Indies (Women),West Indies (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,162/10 (38.5 Ov),167/5 (28.2 Ov),,2024-12-27 09:30:00,Vadodara,,,,,,,,481,598,221,92,52,India (Women),,,,,75,West Indies (Women),Asia/Kolkata,27 Dec 2024,23:59,50,0,ODI,3.0,West Indies Women Tour Of India Odi Series 2024,Eloise Sheridan,Kannur Swaroopanand,Madanagopal Jayaraman,India (Women) Won by 5  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/SYHtaZYFdz1729664662WI.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/SYHtaZYFdz1729664662WI.png,0,+9.5,20200f9bf4944bce11ea9b3802322e7,Richa Ghosh,23,11,1,3,209.09,https://scores.bcci.tv/matchcentre/playerimages/vSc9DmV2oN1735020503399.png,934e9959231c4ca3b118005cdbee4e8,Deepti Sharma,39,48,3,1,81.25,https://scores.bcci.tv/matchcentre/playerimages/si2gdeNoil1735020495395.png,2022-100mb00000000914-f8ef291699e511,Afy Fletcher,4.2,42,0,1,9.69,26.0,https://scores.bcci.tv/matchcentre/playerimages/W6YngQxZmy1734671871914.png,,,78.33,2,162/10 (38.5 Overs),162,10,38.5,4.17,167/5 (28.2 Overs),167,5,28.2,5.89,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,3rd  ODI,,,3.0,294,0,0,,Deepti Sharma,,395,39,48,6,31,https://scores.bcci.tv/matchcentre/playerimages/si2gdeNoil1735020495395.png,,18:29 GMT,2024-12-27,,,,,0.0,
201,1736,3,One Day,Post,2025-01-10,10 Jan 2025,India (Women) vs Ireland (Women),11:00,05:30 GMT,2025-01-10,115,Ireland (Women),52,India (Women),IREW,INDW,40,Niranjan Shah Stadium,India (Women) Won by 6  Wickets ,Ireland (Women),Ireland (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,238/7 (50.0 Ov),241/4 (34.3 Ov),,2025-01-10 11:00:00,Rajkot,,,,,,,,526,471,586,121,52,India (Women),,,,,115,Ireland (Women),Asia/Kolkata,10 Jan 2025,19:00,50,0,ODI,1.0,Ireland Women'S Tour Of India Odi Series 2025,AKSHAY TOTRE,Kim Cotton,Vrinda Rathi,India (Women) Won by 6  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/X8Ry8YKChW1729662905Ireland.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/X8Ry8YKChW1729662905Ireland.png,0,+9.5,20200f9bf4944bce11ea9b3802322e7,Richa Ghosh,8,2,2,0,400.0,https://scores.bcci.tv/matchcentre/playerimages/lU0M663oZO1736484757399.png,2024-100mb00000003352-acbd897b53e911,Tejal Hasabnis,53,46,9,0,115.21,https://scores.bcci.tv/matchcentre/playerimages/17rdJl5d5I17364843343352.png,2023-100mb00000001781-c200a7afab8111,Georgina Dempsey,5.3,50,0,0,9.09,0.0,https://scores.bcci.tv/matchcentre/playerimages/7ysllXCNEt17364157311781.png,,,84.50,2,238/7 (50.0 Overs),238,7,50.0,4.76,241/4 (34.3 Overs),241,4,34.3,6.99,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,1st ODI,,,1.0,349,0,0,,Pratika Rawal,,3664,89,96,0,14,https://scores.bcci.tv/matchcentre/playerimages/skujDqmJS217364846993664.png,,13:30 GMT,2025-01-10,,,,,0.0,
201,1737,3,One Day,Post,2025-01-12,12 Jan 2025,India (Women) vs Ireland (Women),11:00,05:30 GMT,2025-01-12,52,India (Women),115,Ireland (Women),INDW,IREW,40,Niranjan Shah Stadium,India (Women) Won by 116  Runs ,India (Women),India (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,370/5 (50.0 Ov),254/7 (50.0 Ov),,2025-01-12 11:00:00,Rajkot,,,,,,,,87,586,471,121,52,India (Women),,,,,115,Ireland (Women),Asia/Kolkata,12 Jan 2025,19:00,50,0,ODI,2.0,Ireland Women'S Tour Of India Odi Series 2025,Virender Kumar Sharma,Vrinda Rathi,Kim Cotton,India (Women) Won by 116  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/X8Ry8YKChW1729662905Ireland.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/X8Ry8YKChW1729662905Ireland.png,0,+9.5,2023-100mb00000001781-c200a7afab8111,Georgina Dempsey,6,7,0,0,85.71,https://scores.bcci.tv/matchcentre/playerimages/7ysllXCNEt17364157311781.png,2023-100mb00000001790-daacd051ab8411,Leah Paul,27,22,3,0,122.72,https://scores.bcci.tv/matchcentre/playerimages/Izz9rKFte317364156031790.png,2022-100mb00000001652-8fe890797f7211,Titas Sadhu,10.0,48,0,1,4.8,60.0,https://scores.bcci.tv/matchcentre/playerimages/e1K10XJPSo17364842461652.png,,,99.83,2,370/5 (50.0 Overs),370,5,50.0,7.4,254/7 (50.0 Overs),254,7,50.0,5.08,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,2nd  ODI,,,2.0,254,0,0,,Jemimah Rodrigues,,388,102,91,-,-,https://scores.bcci.tv/matchcentre/playerimages/pTLbSoaByc1736484709388.png,,13:30 GMT,2025-01-12,,,,,0.0,
