balls,batting_team_id,closure_id,innings_number,overs,runs,wickets,match_id,gid,target,ball_limit
119,2234,1,2,19.5,209,10,224493,5c3b6a78-f155-40ab-8377-9649fde9600e,216,120
120,1247,5,1,20.0,224,4,224494,0a66374d-3cec-4144-8846-1f207f9763b0,,120
120,1168,5,2,20.0,199,9,224494,0a66374d-3cec-4144-8846-1f207f9763b0,225,120
120,1533,5,1,20.0,224,4,224492,82c97185-d5b4-4edf-b817-a3493542b39d,,120
120,2732,5,2,20.0,116,8,224492,82c97185-d5b4-4edf-b817-a3493542b39d,225,120
120,1880,5,1,20.0,234,5,224486,33e7c248-c2fe-4e86-b6f2-5b21cc5c60f5,,120
120,1390,5,2,20.0,191,9,224486,33e7c248-c2fe-4e86-b6f2-5b21cc5c60f5,235,120
120,2618,5,1,20.0,150,4,224490,f34fd99f-89f0-43db-81a1-e128a855e2bf,,120
91,1447,3,2,15.1,151,4,224490,f34fd99f-89f0-43db-81a1-e128a855e2bf,151,120
120,1739,5,1,20.0,216,6,224485,f30e69ce-9420-495d-b120-9f6003e80119,,120
120,2620,5,2,20.0,114,9,224485,f30e69ce-9420-495d-b120-9f6003e80119,217,120
120,3294,5,1,20.0,183,3,225152,08cd70e3-118f-42b0-87ee-b7022ac545af,,120
118,3292,3,2,19.4,184,4,225152,08cd70e3-118f-42b0-87ee-b7022ac545af,184,120
115,2616,1,1,19.1,86,10,224487,c45b3ee8-0f87-4e98-99ed-0fb450a3d48a,,120
40,1862,3,2,6.4,90,2,224487,c45b3ee8-0f87-4e98-99ed-0fb450a3d48a,87,120
120,2215,5,1,20.0,250,4,224491,016f09c4-f98c-47b0-9763-3fd09d110dde,,120
120,2313,5,2,20.0,224,8,224491,016f09c4-f98c-47b0-9763-3fd09d110dde,251,120
120,2617,5,1,20.0,183,5,224489,6ecab544-c824-4499-8ff9-31876b50c279,,120
115,2780,3,2,19.1,184,5,224489,6ecab544-c824-4499-8ff9-31876b50c279,184,120
117,2378,1,1,19.3,127,10,224488,ab2d070e-85dc-4555-b5bc-10d6f3f09861,,120
112,2049,3,2,18.4,129,7,224488,ab2d070e-85dc-4555-b5bc-10d6f3f09861,128,120
120,1568,5,1,20.0,157,9,224483,fca90684-93ec-4059-9c39-2e02d5dd68e1,,120
120,2625,5,2,20.0,103,6,224483,fca90684-93ec-4059-9c39-2e02d5dd68e1,158,120
120,2441,5,1,20.0,248,4,224482,f6e98bd5-d110-4742-9d22-062cc8f3043c,,120
91,2624,1,2,15.1,69,10,224482,f6e98bd5-d110-4742-9d22-062cc8f3043c,180,120
108,2619,1,1,18.0,77,10,224484,15611890-3d98-43c6-9830-4df4614e445b,,120
32,2272,3,2,5.2,79,2,224484,15611890-3d98-43c6-9830-4df4614e445b,78,120
120,3292,5,1,20.0,158,5,225151,5c3cf683-5eb0-4959-9ed0-2f3f0e0f6107,,120
117,3290,3,2,19.3,161,5,225151,5c3cf683-5eb0-4959-9ed0-2f3f0e0f6107,159,120
120,3293,5,1,20.0,91,9,225150,c37a99ae-6fd0-4105-b92c-e31dbd0290c5,,120
98,3294,3,2,16.2,93,5,225150,c37a99ae-6fd0-4105-b92c-e31dbd0290c5,92,120
779,3790,1,1,129.5,363,10,236333,b9cae9cc-83b9-4b44-8213-ac6872f559a9,,
774,3777,1,2,129.0,348,10,236333,b9cae9cc-83b9-4b44-8213-ac6872f559a9,,
383,3790,1,3,63.5,181,10,236333,b9cae9cc-83b9-4b44-8213-ac6872f559a9,,
204,3777,0,4,34.0,125,7,236333,b9cae9cc-83b9-4b44-8213-ac6872f559a9,197,
600,3781,1,1,100.0,220,10,236341,c8c2e109-0406-470b-b442-9f396244b0d0,,
221,3811,1,2,36.5,101,10,236341,c8c2e109-0406-470b-b442-9f396244b0d0,,
365,3781,1,3,60.5,224,10,236341,c8c2e109-0406-470b-b442-9f396244b0d0,,
236,3811,1,4,39.2,148,10,236341,c8c2e109-0406-470b-b442-9f396244b0d0,344,
317,3792,1,1,52.5,129,10,236327,932fb335-8742-4e88-a3c9-99fe4f14dbdc,,
501,3794,1,2,83.3,231,10,236327,932fb335-8742-4e88-a3c9-99fe4f14dbdc,,
179,3792,1,3,29.5,41,10,236327,932fb335-8742-4e88-a3c9-99fe4f14dbdc,,
258,3791,1,1,43.0,148,10,236342,828a9cff-087e-4b15-b86a-04233b8d1584,,
846,3798,2,2,141.0,515,9,236342,828a9cff-087e-4b15-b86a-04233b8d1584,,
229,3791,1,3,38.1,87,10,236342,828a9cff-087e-4b15-b86a-04233b8d1584,,
795,3786,1,1,132.3,308,10,236339,35b2a1eb-585e-46e8-b0a4-fdf7ad5eeb33,,
677,3780,1,2,112.5,459,10,236339,35b2a1eb-585e-46e8-b0a4-fdf7ad5eeb33,,
238,3786,1,3,39.4,93,10,236339,35b2a1eb-585e-46e8-b0a4-fdf7ad5eeb33,,
734,3807,1,1,122.2,537,10,236329,305ee9fa-78cf-4991-aed3-e87f091e3f95,,
425,3806,1,2,70.5,202,10,236329,305ee9fa-78cf-4991-aed3-e87f091e3f95,,
529,3806,1,3,88.1,271,10,236329,305ee9fa-78cf-4991-aed3-e87f091e3f95,,
700,3782,1,1,116.4,496,10,236334,15b36c86-4a74-4269-85f5-42260d59e667,,
685,3797,1,2,114.1,442,10,236334,15b36c86-4a74-4269-85f5-42260d59e667,,
315,3782,1,3,52.3,214,10,236334,15b36c86-4a74-4269-85f5-42260d59e667,,
339,3797,1,4,56.3,233,10,236334,15b36c86-4a74-4269-85f5-42260d59e667,269,
627,3808,1,1,104.3,260,10,236328,5ebe44b6-6402-4901-88c7-0f2ded6f4781,,
638,3801,2,2,106.2,623,5,236328,5ebe44b6-6402-4901-88c7-0f2ded6f4781,,
460,3808,1,3,76.4,172,10,236328,5ebe44b6-6402-4901-88c7-0f2ded6f4781,,
421,3802,1,1,70.1,231,10,236335,8025c5df-0e93-47d2-be23-47ef88c0ad05,,
556,3805,1,2,92.4,222,10,236335,8025c5df-0e93-47d2-be23-47ef88c0ad05,,
603,3802,1,3,100.3,290,10,236335,8025c5df-0e93-47d2-be23-47ef88c0ad05,,
322,3805,1,4,53.4,142,10,236335,8025c5df-0e93-47d2-be23-47ef88c0ad05,300,
902,3785,2,1,150.2,488,8,236337,c769ee4b-8ade-4a66-8bee-141562cee324,,
505,3795,1,2,84.1,212,10,236337,c769ee4b-8ade-4a66-8bee-141562cee324,,
303,3795,1,3,50.3,126,10,236337,c769ee4b-8ade-4a66-8bee-141562cee324,,
187,3810,1,1,31.1,92,10,236344,4d1760eb-34fc-44a9-b0a6-8c5f083b5ec6,,
594,3793,2,2,99.0,431,7,236344,4d1760eb-34fc-44a9-b0a6-8c5f083b5ec6,,
277,3810,1,3,46.1,121,10,236344,4d1760eb-34fc-44a9-b0a6-8c5f083b5ec6,,
433,3779,1,1,72.1,252,10,236340,5bb0ae42-0e8e-4d31-8a08-68f2eb911541,,
343,3804,1,2,57.1,163,10,236340,5bb0ae42-0e8e-4d31-8a08-68f2eb911541,,
368,3779,1,3,61.2,179,10,236340,5bb0ae42-0e8e-4d31-8a08-68f2eb911541,,
398,3804,3,4,66.2,271,2,236340,5bb0ae42-0e8e-4d31-8a08-68f2eb911541,269,
260,3778,1,1,43.2,88,10,236338,824c2999-6f01-4e0b-979f-98ed6ec38572,,
488,3799,1,2,81.2,269,10,236338,824c2999-6f01-4e0b-979f-98ed6ec38572,,
742,3778,1,3,123.4,310,10,236338,824c2999-6f01-4e0b-979f-98ed6ec38572,,
214,3799,3,4,35.4,130,5,236338,824c2999-6f01-4e0b-979f-98ed6ec38572,130,
467,3809,1,1,77.5,272,10,236343,fd468cda-65fd-4d19-bb80-41c765d45b39,,
216,3784,1,2,36.0,99,10,236343,fd468cda-65fd-4d19-bb80-41c765d45b39,,
431,3784,1,3,71.5,323,10,236343,fd468cda-65fd-4d19-bb80-41c765d45b39,,
217,3809,1,4,36.1,97,10,236343,fd468cda-65fd-4d19-bb80-41c765d45b39,151,
319,3803,1,1,53.1,154,10,236331,9fbac10b-a1f9-4271-b10f-af6b8d77f44f,,
519,3783,1,2,86.3,189,10,236331,9fbac10b-a1f9-4271-b10f-af6b8d77f44f,,
345,3803,1,3,57.3,121,10,236331,9fbac10b-a1f9-4271-b10f-af6b8d77f44f,,
176,3783,3,4,29.2,89,2,236331,9fbac10b-a1f9-4271-b10f-af6b8d77f44f,87,
184,3789,1,1,30.4,94,10,236330,a33cbef6-018e-4bf6-ba0d-c20b0d0d643d,,
650,3796,1,2,108.2,428,10,236330,a33cbef6-018e-4bf6-ba0d-c20b0d0d643d,,
562,3789,1,3,93.4,247,10,236330,a33cbef6-018e-4bf6-ba0d-c20b0d0d643d,,
705,3787,1,1,117.3,327,10,236336,fa0ef508-85f5-4159-bebc-21f83a503b12,,
816,3788,2,2,136.0,628,5,236336,fa0ef508-85f5-4159-bebc-21f83a503b12,,
206,3787,1,3,34.2,75,10,236336,fa0ef508-85f5-4159-bebc-21f83a503b12,,
756,3800,1,1,126.0,339,10,236332,60577361-52e9-4705-9d58-8203bb7f1900,,
253,3697,1,2,42.1,100,10,236332,60577361-52e9-4705-9d58-8203bb7f1900,,
318,3800,2,3,53.0,232,8,236332,60577361-52e9-4705-9d58-8203bb7f1900,,
678,3697,0,4,113.0,367,9,236332,60577361-52e9-4705-9d58-8203bb7f1900,472,
120,3294,5,1,20.0,161,5,225149,957ea91a-d51b-4b68-ba3b-a47bb6643e39,,120
120,3290,5,2,20.0,157,8,225149,957ea91a-d51b-4b68-ba3b-a47bb6643e39,162,120
120,3291,5,1,20.0,168,6,225148,5a1ad4ee-4542-4f0e-9e7e-cfb8c83f0141,,120
120,3292,5,2,20.0,135,8,225148,5a1ad4ee-4542-4f0e-9e7e-cfb8c83f0141,169,120
120,3293,5,1,20.0,122,9,225147,ae6a2116-4b25-4555-9512-bf1c4190c2b9,,120
102,3292,3,2,17.0,123,3,225147,ae6a2116-4b25-4555-9512-bf1c4190c2b9,123,120
120,3290,5,1,20.0,139,4,225146,6d0fc5c0-0f87-42cf-b8ef-73c5ba2e51ae,,120
120,3291,5,2,20.0,134,5,225146,6d0fc5c0-0f87-42cf-b8ef-73c5ba2e51ae,140,120
972,3697,2,1,162.0,616,9,236317,52a8129a-adc8-4359-bb49-c9df2b4039a4,,
552,3790,1,2,92.0,247,10,236317,52a8129a-adc8-4359-bb49-c9df2b4039a4,,
282,3790,1,3,47.0,141,10,236317,52a8129a-adc8-4359-bb49-c9df2b4039a4,,
191,3805,1,1,31.5,66,10,236311,4a952a5f-57f2-4aa9-86ff-087329b5ebca,,
376,3794,1,2,62.4,170,10,236311,4a952a5f-57f2-4aa9-86ff-087329b5ebca,,
155,3805,1,3,25.5,55,10,236311,4a952a5f-57f2-4aa9-86ff-087329b5ebca,,
587,3781,1,1,97.5,315,10,236324,357d175c-ec62-4d23-93ec-263e1838ef5a,,
245,3778,1,2,40.5,127,10,236324,357d175c-ec62-4d23-93ec-263e1838ef5a,,
167,3778,1,3,27.5,84,10,236324,357d175c-ec62-4d23-93ec-263e1838ef5a,,
228,3792,1,1,38.0,101,10,236309,cb0718c8-8bed-4f1a-a432-33504968a09e,,
568,3788,1,2,94.4,334,10,236309,cb0718c8-8bed-4f1a-a432-33504968a09e,,
361,3792,1,3,60.1,114,10,236309,cb0718c8-8bed-4f1a-a432-33504968a09e,,
207,3810,1,1,34.3,59,10,236326,23444049-e01d-4c0c-83be-df45cd561141,,
564,3789,2,2,94.0,523,5,236326,23444049-e01d-4c0c-83be-df45cd561141,,
249,3810,1,3,41.3,100,10,236326,23444049-e01d-4c0c-83be-df45cd561141,,
590,3785,1,1,98.2,318,10,236315,617e2c31-385d-40fd-bea8-e9911eff51fb,,
968,3798,1,2,161.2,503,10,236315,617e2c31-385d-40fd-bea8-e9911eff51fb,,
531,3785,0,3,88.3,231,7,236315,617e2c31-385d-40fd-bea8-e9911eff51fb,,
271,3808,1,1,45.1,96,10,236312,de863407-d447-4890-81e3-0652c9eeb44f,,
544,3806,2,2,90.4,424,9,236312,de863407-d447-4890-81e3-0652c9eeb44f,,
497,3808,1,3,82.5,207,10,236312,de863407-d447-4890-81e3-0652c9eeb44f,,
353,3793,1,1,58.5,193,10,236323,19b13990-4525-48ff-a469-8a0e14d76990,,
479,3797,1,2,79.5,268,10,236323,19b13990-4525-48ff-a469-8a0e14d76990,,
251,3793,1,3,41.5,99,10,236323,19b13990-4525-48ff-a469-8a0e14d76990,,
42,3797,3,4,7.0,27,,236323,19b13990-4525-48ff-a469-8a0e14d76990,25,
458,3804,1,1,76.2,287,10,236320,281a0235-4712-496c-97a7-86cf8d2d3a0d,,
760,3777,1,2,126.4,471,10,236320,281a0235-4712-496c-97a7-86cf8d2d3a0d,,
242,3804,1,3,40.2,145,10,236320,281a0235-4712-496c-97a7-86cf8d2d3a0d,,
495,3803,1,1,82.3,329,10,236316,606477bb-bb4d-44c9-92ad-30ae919ecb7d,,
625,3791,1,2,104.1,421,10,236316,606477bb-bb4d-44c9-92ad-30ae919ecb7d,,
589,3803,0,3,98.1,390,6,236316,606477bb-bb4d-44c9-92ad-30ae919ecb7d,,
399,3801,1,1,66.3,193,10,236321,8462ca06-be20-40c6-bbe1-6a8c853518e7,,
302,3784,1,2,50.2,105,10,236321,8462ca06-be20-40c6-bbe1-6a8c853518e7,,
250,3801,1,3,41.4,140,10,236321,8462ca06-be20-40c6-bbe1-6a8c853518e7,,
282,3784,1,4,47.0,197,10,236321,8462ca06-be20-40c6-bbe1-6a8c853518e7,229,
409,3779,1,1,68.1,161,10,236318,e1aee9d8-f5af-4d64-965a-2101b5eec865,,
832,3800,2,2,138.4,520,7,236318,e1aee9d8-f5af-4d64-965a-2101b5eec865,,
243,3779,1,3,40.3,129,10,236318,e1aee9d8-f5af-4d64-965a-2101b5eec865,,
606,3799,1,1,101.0,294,10,236314,f5badfa1-0844-4d8a-bfe1-dadfbe035e50,,
372,3786,1,2,62.0,189,10,236314,f5badfa1-0844-4d8a-bfe1-dadfbe035e50,,
413,3799,1,3,68.5,250,10,236314,f5badfa1-0844-4d8a-bfe1-dadfbe035e50,,
428,3786,0,4,71.2,218,5,236314,f5badfa1-0844-4d8a-bfe1-dadfbe035e50,356,
441,3796,1,1,73.3,246,10,236322,90ded6e0-17d0-4938-920f-c469410e2c4f,,
229,3782,1,2,38.1,136,10,236322,90ded6e0-17d0-4938-920f-c469410e2c4f,,
282,3796,1,3,47.0,188,10,236322,90ded6e0-17d0-4938-920f-c469410e2c4f,,
441,3782,1,4,73.3,275,10,236322,90ded6e0-17d0-4938-920f-c469410e2c4f,299,
467,3811,1,1,77.5,249,10,236313,8fb4e000-bf5c-4cc5-a5d7-f2a47db74567,,
681,3780,1,2,113.3,553,10,236313,8fb4e000-bf5c-4cc5-a5d7-f2a47db74567,,
158,3811,1,3,26.2,35,10,236313,8fb4e000-bf5c-4cc5-a5d7-f2a47db74567,,
531,3807,2,1,88.3,421,9,236319,1c73328e-bf65-4468-a575-e16c9f5051da,,
352,3809,1,2,58.4,183,10,236319,1c73328e-bf65-4468-a575-e16c9f5051da,,
579,3809,1,3,96.3,285,10,236319,1c73328e-bf65-4468-a575-e16c9f5051da,,
70,3807,3,4,11.4,51,2,236319,1c73328e-bf65-4468-a575-e16c9f5051da,48,
740,3795,1,1,123.2,276,10,236310,50e5916b-3848-46a6-8683-6da237174dd8,,
810,3783,1,2,135.0,307,10,236310,50e5916b-3848-46a6-8683-6da237174dd8,,
450,3795,0,3,75.0,140,4,236310,50e5916b-3848-46a6-8683-6da237174dd8,,
451,3802,1,1,75.1,286,10,236325,72e4f4ed-6e36-4157-a6ca-21cf1751f67e,,
136,3787,1,2,22.4,51,10,236325,72e4f4ed-6e36-4157-a6ca-21cf1751f67e,,
200,3802,1,3,33.2,127,10,236325,72e4f4ed-6e36-4157-a6ca-21cf1751f67e,,
172,3787,1,4,28.4,109,10,236325,72e4f4ed-6e36-4157-a6ca-21cf1751f67e,363,
633,1013,1,1,105.3,343,10,224835,66bcbd5d-6d26-427e-88f0-04535950c66b,,
916,1245,2,2,152.4,545,9,224835,66bcbd5d-6d26-427e-88f0-04535950c66b,,
486,1013,0,3,81.0,237,9,224835,66bcbd5d-6d26-427e-88f0-04535950c66b,,
874,1533,2,1,145.4,660,7,224838,1db3f3b7-9312-4138-b867-7cdc176b9a39,,
612,2621,1,2,102.0,362,10,224838,1db3f3b7-9312-4138-b867-7cdc176b9a39,,
354,2621,0,3,59.0,185,4,224838,1db3f3b7-9312-4138-b867-7cdc176b9a39,,
243,1056,1,1,40.3,89,10,224839,6d6c52d5-0072-4be3-9c5a-1e956dea0f58,,
479,2234,1,2,79.5,275,10,224839,6d6c52d5-0072-4be3-9c5a-1e956dea0f58,,
804,1056,1,3,134.0,446,10,224839,6d6c52d5-0072-4be3-9c5a-1e956dea0f58,,
354,2234,0,4,59.0,178,5,224839,6d6c52d5-0072-4be3-9c5a-1e956dea0f58,261,
486,1484,1,1,81.0,240,10,224834,6a853ecf-83e6-416a-bff7-4bb498d16fcd,,
439,2215,1,2,73.1,288,10,224834,6a853ecf-83e6-416a-bff7-4bb498d16fcd,,
372,1484,1,3,62.0,182,10,224834,6a853ecf-83e6-416a-bff7-4bb498d16fcd,,
214,2215,3,4,35.4,137,1,224834,6a853ecf-83e6-416a-bff7-4bb498d16fcd,135,
482,2378,1,1,80.2,229,10,224846,d464da9c-96d5-465d-9e11-76c3788ab964,,
801,1880,1,2,133.3,438,10,224846,d464da9c-96d5-465d-9e11-76c3788ab964,,
292,2378,1,3,48.4,184,10,224846,d464da9c-96d5-465d-9e11-76c3788ab964,,
338,2732,1,1,56.2,135,10,224841,39c04545-6fef-4896-a982-52092ccc31d3,,
505,1906,1,2,84.1,300,10,224841,39c04545-6fef-4896-a982-52092ccc31d3,,
172,2732,1,3,28.4,98,10,224841,39c04545-6fef-4896-a982-52092ccc31d3,,
324,1447,1,1,54.0,162,10,224833,db1523d6-161d-4e5f-a7b5-452e07385316,,
494,1676,1,2,82.2,200,10,224833,db1523d6-161d-4e5f-a7b5-452e07385316,,
322,1447,1,3,53.4,166,10,224833,db1523d6-161d-4e5f-a7b5-452e07385316,,
218,1676,3,4,36.2,130,7,224833,db1523d6-161d-4e5f-a7b5-452e07385316,129,
1014,2618,2,1,169.0,736,7,224849,c52cf062-6209-40b0-ba36-ae69fa31410a,,
636,2620,1,2,106.0,393,10,224849,c52cf062-6209-40b0-ba36-ae69fa31410a,,
274,2618,0,3,45.4,197,1,224849,c52cf062-6209-40b0-ba36-ae69fa31410a,,
704,2616,1,1,117.2,357,10,224848,5fdf4d94-73f9-4030-8274-0b0689976e8b,,
656,2625,1,2,109.2,336,10,224848,5fdf4d94-73f9-4030-8274-0b0689976e8b,,
471,2616,1,3,78.3,224,10,224848,5fdf4d94-73f9-4030-8274-0b0689976e8b,,
173,2625,0,4,28.5,129,5,224848,5fdf4d94-73f9-4030-8274-0b0689976e8b,246,
308,1303,1,1,51.2,228,10,224840,7391b0aa-8733-4791-9d0c-1ffda476f1d5,,
354,1739,1,2,59.0,167,10,224840,7391b0aa-8733-4791-9d0c-1ffda476f1d5,,
531,1303,1,3,88.3,276,10,224840,7391b0aa-8733-4791-9d0c-1ffda476f1d5,,
596,1739,1,4,99.2,326,10,224840,7391b0aa-8733-4791-9d0c-1ffda476f1d5,338,
303,1390,1,1,50.3,165,10,224832,284b2cfe-a42a-4a9d-add6-f6f96935273b,,
346,1247,1,2,57.4,175,10,224832,284b2cfe-a42a-4a9d-add6-f6f96935273b,,
402,1390,1,3,67.0,211,10,224832,284b2cfe-a42a-4a9d-add6-f6f96935273b,,
336,1247,3,4,56.0,204,6,224832,284b2cfe-a42a-4a9d-add6-f6f96935273b,202,
634,2441,1,1,105.4,301,10,224837,03579f6b-5d48-4300-91c7-a9829e0704ff,,
863,2164,1,2,143.5,448,10,224837,03579f6b-5d48-4300-91c7-a9829e0704ff,,
306,2441,0,3,51.0,193,1,224837,03579f6b-5d48-4300-91c7-a9829e0704ff,,
204,2617,1,1,34.0,85,10,224836,0d7efb41-0df1-4e1b-9e98-50888c77aff2,,
672,2272,2,2,112.0,436,9,224836,0d7efb41-0df1-4e1b-9e98-50888c77aff2,,
491,2617,1,3,81.5,334,10,224836,0d7efb41-0df1-4e1b-9e98-50888c77aff2,,
697,1762,1,1,116.1,291,10,224842,9814e409-fd0e-4445-af51-724f09edd6a6,,
446,1862,1,2,74.2,164,10,224842,9814e409-fd0e-4445-af51-724f09edd6a6,,
186,1762,2,3,31.0,125,2,224842,9814e409-fd0e-4445-af51-724f09edd6a6,,
108,1862,0,4,18.0,52,2,224842,9814e409-fd0e-4445-af51-724f09edd6a6,253,
183,2619,1,1,30.3,84,10,224847,e4676cd2-c547-4a27-83ff-3c891b730264,,
552,2313,2,2,92.0,727,2,224847,e4676cd2-c547-4a27-83ff-3c891b730264,,
135,2619,1,3,22.3,92,9,224847,e4676cd2-c547-4a27-83ff-3c891b730264,,
784,1168,1,1,130.4,382,10,224845,b9bb09d8-a400-4042-b6ce-6738fe9c6875,,
635,2497,2,2,105.5,388,7,224845,b9bb09d8-a400-4042-b6ce-6738fe9c6875,,
572,2049,1,1,95.2,289,10,224843,2f96f2c7-af43-413f-a98a-b8c488638d74,,
858,1671,2,2,143.0,500,9,224843,2f96f2c7-af43-413f-a98a-b8c488638d74,,
574,2049,1,3,95.4,279,10,224843,2f96f2c7-af43-413f-a98a-b8c488638d74,,
6,1671,0,4,1.0,8,,224843,2f96f2c7-af43-413f-a98a-b8c488638d74,69,
828,1568,2,1,138.0,531,9,224844,eeea7f12-e60f-4117-a8e0-28bf71ea0399,,
373,2780,1,2,62.1,249,10,224844,eeea7f12-e60f-4117-a8e0-28bf71ea0399,,
288,2780,1,3,48.0,223,10,224844,eeea7f12-e60f-4117-a8e0-28bf71ea0399,,
221,2624,1,1,36.5,103,10,224831,c0b2492d-7c69-4921-89de-55680ebd6269,,
429,1518,1,2,71.3,442,10,224831,c0b2492d-7c69-4921-89de-55680ebd6269,,
107,2624,1,3,17.5,78,9,224831,c0b2492d-7c69-4921-89de-55680ebd6269,,
543,3804,1,1,90.3,235,10,236299,068c8387-0436-4265-a047-a440cdffc7bd,,
562,3790,1,2,93.4,272,10,236299,068c8387-0436-4265-a047-a440cdffc7bd,,
545,3804,1,3,90.5,314,10,236299,068c8387-0436-4265-a047-a440cdffc7bd,,
90,3790,0,4,15.0,46,1,236299,068c8387-0436-4265-a047-a440cdffc7bd,278,
286,3777,1,1,47.4,157,10,236304,0d3c927b-3ea3-47d7-85f4-eae2704930fa,,
302,3800,1,2,50.2,114,10,236304,0d3c927b-3ea3-47d7-85f4-eae2704930fa,,
714,3777,2,3,119.0,431,9,236304,0d3c927b-3ea3-47d7-85f4-eae2704930fa,,
327,3800,1,4,54.3,177,10,236304,0d3c927b-3ea3-47d7-85f4-eae2704930fa,475,
382,3788,1,1,63.4,147,10,236292,aa02c233-43dd-4915-9fbe-8ed772386ca0,,
249,3794,1,2,41.3,82,10,236292,aa02c233-43dd-4915-9fbe-8ed772386ca0,,
516,3788,1,3,86.0,317,10,236292,aa02c233-43dd-4915-9fbe-8ed772386ca0,,
343,3794,1,4,57.1,136,10,236292,aa02c233-43dd-4915-9fbe-8ed772386ca0,383,
743,3780,1,1,123.5,469,10,236305,38269cec-ae54-4921-be22-87c1210c6398,,
528,3781,1,2,88.0,186,10,236305,38269cec-ae54-4921-be22-87c1210c6398,,
362,3781,1,3,60.2,198,10,236305,38269cec-ae54-4921-be22-87c1210c6398,,
570,3782,2,1,95.0,410,4,236291,7db60c89-098a-4c79-9600-09647a8de3c1,,
105,3810,1,2,17.3,15,10,236291,7db60c89-098a-4c79-9600-09647a8de3c1,,
260,3810,1,3,43.2,98,10,236291,7db60c89-098a-4c79-9600-09647a8de3c1,,
282,3787,1,1,47.0,181,10,236307,ccc94422-f27c-4b69-8e4a-865fe80ded36,,
212,3805,1,2,35.2,92,10,236307,ccc94422-f27c-4b69-8e4a-865fe80ded36,,
243,3787,1,3,40.3,112,10,236307,ccc94422-f27c-4b69-8e4a-865fe80ded36,,
430,3805,3,4,71.4,205,2,236307,ccc94422-f27c-4b69-8e4a-865fe80ded36,202,
361,3792,1,1,60.1,150,10,236308,887de99b-d7a0-4d9a-a0cc-132c742c6857,,
272,3802,1,2,45.2,163,10,236308,887de99b-d7a0-4d9a-a0cc-132c742c6857,,
241,3792,1,3,40.1,98,10,236308,887de99b-d7a0-4d9a-a0cc-132c742c6857,,
119,3802,3,4,19.5,88,2,236308,887de99b-d7a0-4d9a-a0cc-132c742c6857,86,
241,3785,1,1,40.1,135,10,236298,756b7064-acdb-44ab-9633-66a7f62ecc2a,,
492,3791,1,2,82.0,269,10,236298,756b7064-acdb-44ab-9633-66a7f62ecc2a,,
798,3785,2,3,133.0,484,7,236298,756b7064-acdb-44ab-9633-66a7f62ecc2a,,
481,3791,1,4,80.1,251,10,236298,756b7064-acdb-44ab-9633-66a7f62ecc2a,351,
404,3798,1,1,67.2,172,10,236294,3a2c423d-8a59-4168-b31f-1f9efb6ed514,,
488,3783,1,2,81.2,162,10,236294,3a2c423d-8a59-4168-b31f-1f9efb6ed514,,
575,3798,2,3,95.5,418,7,236294,3a2c423d-8a59-4168-b31f-1f9efb6ed514,,
654,3783,0,4,109.0,357,7,236294,3a2c423d-8a59-4168-b31f-1f9efb6ed514,429,
441,3789,1,1,73.3,232,10,236303,6503d03b-c3e9-4841-8144-b414eb10ebaa,,
653,3793,1,2,108.5,243,10,236303,6503d03b-c3e9-4841-8144-b414eb10ebaa,,
534,3789,2,3,89.0,289,9,236303,6503d03b-c3e9-4841-8144-b414eb10ebaa,,
184,3793,1,4,30.4,88,10,236303,6503d03b-c3e9-4841-8144-b414eb10ebaa,279,
816,3786,2,1,136.0,604,9,236297,09d17d5b-6a4a-41cf-bccc-0d6d49116922,,
1075,3778,1,2,179.1,482,10,236297,09d17d5b-6a4a-41cf-bccc-0d6d49116922,,
126,3786,0,3,21.0,133,1,236297,09d17d5b-6a4a-41cf-bccc-0d6d49116922,,
450,3806,1,1,75.0,254,10,236301,add2e3b1-58fd-4e1a-9803-084d4920386f,,
390,3801,1,2,65.0,186,10,236301,add2e3b1-58fd-4e1a-9803-084d4920386f,,
511,3806,1,3,85.1,291,10,236301,add2e3b1-58fd-4e1a-9803-084d4920386f,,
417,3801,1,4,69.3,246,10,236301,add2e3b1-58fd-4e1a-9803-084d4920386f,360,
489,3811,1,1,81.3,269,10,236296,cfa13eac-270d-4aec-8269-0f7ca7567577,,
406,3799,1,2,67.4,174,10,236296,cfa13eac-270d-4aec-8269-0f7ca7567577,,
614,3811,1,3,102.2,336,10,236296,cfa13eac-270d-4aec-8269-0f7ca7567577,,
281,3799,1,4,46.5,135,10,236296,cfa13eac-270d-4aec-8269-0f7ca7567577,432,
535,3808,1,1,89.1,218,10,236306,0f557438-1b16-46b1-9478-ea9664e613f1,,
702,3809,2,2,117.0,611,4,236306,0f557438-1b16-46b1-9478-ea9664e613f1,,
368,3808,1,3,61.2,145,10,236306,0f557438-1b16-46b1-9478-ea9664e613f1,,
840,3796,2,1,140.0,502,9,236295,2e770ad2-e676-48fb-8f00-b54e9c22add7,,
377,3797,1,2,62.5,145,10,236295,2e770ad2-e676-48fb-8f00-b54e9c22add7,,
824,3797,1,3,137.2,316,10,236295,2e770ad2-e676-48fb-8f00-b54e9c22add7,,
284,3784,1,1,47.2,127,10,236302,1471b060-9b72-4f04-9b88-5e836c0c6641,,
844,3807,2,2,140.4,604,7,236302,1471b060-9b72-4f04-9b88-5e836c0c6641,,
583,3784,1,3,97.1,265,10,236302,1471b060-9b72-4f04-9b88-5e836c0c6641,,
