,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
476,6,337,2,3,England,Moeen Ali,Krunal Pandya,,28,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,27.6,0,119074,-59.00,35.00,0,0,10,ORTHODOX,97,BACKFOOT PUSH,0,0,6,27,187,5,0,0,3,0,0,0,0,0
477,1,337,2,3,England,Sam Billings,Kuldeep Yadav,,29,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,28.1,0,119075,91.00,-31.50,1,0,34,CHINAMAN,97,BACKFOOT PUSH,0,0,1,28,188,5,1,0,3,0,0,0,0,0
478,2,337,2,3,England,Moeen Ali,Kuldeep Yadav,,29,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,28.2,0,119076,130.50,50.50,1,0,34,CHINAMAN,51,FRONTFOOT COVERDRIVE,0,0,2,28,189,5,0,0,3,0,0,0,0,0
479,3,337,2,3,England,Sam Billings,Kuldeep Yadav,,29,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,28.3,0,119077,-52.50,-41.50,0,0,34,CHINAMAN,49,FORWARD DEFENCE,0,0,3,28,189,5,0,0,3,0,0,0,0,0
480,4,337,2,3,England,Sam Billings,Kuldeep Yadav,,29,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,28.4,0,119078,76.50,-95.50,1,0,34,CHINAMAN,55,SWEEP SHOT,0,0,4,28,190,5,0,0,3,0,0,0,0,0
481,5,337,2,3,England,Moeen Ali,Kuldeep Yadav,,29,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,28.5,0,119079,137.00,-10.00,1,0,34,CHINAMAN,36,CUT SHOT,0,0,5,28,191,5,0,0,3,0,0,0,0,0
482,6,337,2,3,England,Sam Billings,Kuldeep Yadav,,29,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,28.6,0,119080,181.00,35.50,4,0,31,WRONG ONE,58,PULL SHOT,0,0,6,28,195,5,0,0,3,0,0,0,0,0
483,1,337,2,3,England,Moeen Ali,Krunal Pandya,,30,1,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,29.1,1,119081,181.00,35.50,1,0,10,ORTHODOX,40,FLICK,0,0,1,29,196,5,1,0,3,0,0,0,0,0
484,2,337,2,3,England,Sam Billings,Krunal Pandya,,30,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,29.2,0,119082,-67.00,143.00,1,0,10,ORTHODOX,6,BACKFOOT OFF DRIVE,0,0,2,29,197,5,0,0,3,0,0,0,0,0
485,3,337,2,3,England,Moeen Ali,Krunal Pandya,,30,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,29.3,0,119083,-65.50,147.00,1,0,10,ORTHODOX,101,BACKFOOT ON DRIVE,0,0,3,29,198,5,0,0,3,0,0,0,0,0
486,4,337,2,3,England,Sam Billings,Krunal Pandya,,30,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,29.4,0,119084,-55.50,32.00,0,0,10,ORTHODOX,49,FORWARD DEFENCE,0,0,4,29,198,5,0,0,3,0,0,0,0,0
487,5,337,2,3,England,Sam Billings,Krunal Pandya,,30,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,29.5,0,119085,40.00,165.00,1,0,23,ARM BALL,101,BACKFOOT ON DRIVE,0,0,5,29,199,5,0,0,3,0,0,0,0,0
488,6,337,2,3,England,Moeen Ali,Krunal Pandya,,30,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,29.6,0,119086,-35.50,47.50,0,0,10,ORTHODOX,27,FORWARD PUSH,0,0,6,29,199,5,0,0,3,0,0,0,0,0
489,1,337,2,3,England,Sam Billings,Kuldeep Yadav,,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,30.1,0,119087,59.00,31.50,0,0,34,CHINAMAN,50,BACKFOOT DEFENCE,0,0,1,30,199,5,1,0,3,0,0,0,0,0
490,2,337,2,3,England,Sam Billings,Kuldeep Yadav,,31,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,30.2,0,119088,130.00,-46.50,1,0,34,CHINAMAN,58,PULL SHOT,0,0,2,30,200,5,0,1,4,0,0,0,1,0
491,3,337,2,3,England,Moeen Ali,Kuldeep Yadav,,31,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,30.3,0,119089,-182.50,6.50,4,0,34,CHINAMAN,55,SWEEP SHOT,0,0,3,30,204,5,0,0,4,0,0,0,0,0
492,4,337,2,3,England,Moeen Ali,Kuldeep Yadav,,31,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,30.4,0,119090,-182.50,6.50,0,0,34,CHINAMAN,52,BACKFOOT COVERDRIVE,0,0,4,30,204,5,0,0,4,0,0,0,0,0
493,5,337,2,3,England,Moeen Ali,Kuldeep Yadav,,31,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,30.5,0,119091,-174.50,97.00,6,0,34,CHINAMAN,95,SLOG SWEEP,0,0,5,30,210,5,0,0,4,0,0,0,0,0
494,6,337,2,3,England,Moeen Ali,Kuldeep Yadav,,31,6,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,30.6,1,119092,-174.50,97.00,1,0,34,CHINAMAN,105,LEFT ALONE,0,0,6,30,211,5,0,0,4,0,0,0,0,0
495,7,337,2,3,England,Moeen Ali,Kuldeep Yadav,,31,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,30.6,0,119093,109.00,-24.50,1,0,34,CHINAMAN,27,FORWARD PUSH,0,0,7,30,212,5,0,0,4,0,0,0,0,0
496,1,337,2,3,England,Moeen Ali,Krunal Pandya,,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,31.1,0,119094,27.50,50.50,0,0,10,ORTHODOX,97,BACKFOOT PUSH,0,0,1,31,212,5,1,0,4,0,0,0,0,0
497,2,337,2,3,England,Moeen Ali,Krunal Pandya,,32,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,31.2,0,119095,-121.50,27.00,1,0,23,ARM BALL,40,FLICK,0,0,2,31,213,5,0,0,4,0,0,0,0,0
498,3,337,2,3,England,Sam Billings,Krunal Pandya,,32,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,31.3,0,119096,-76.00,138.00,1,0,10,ORTHODOX,6,BACKFOOT OFF DRIVE,0,0,3,31,214,5,0,0,4,0,0,0,0,0
499,4,337,2,3,England,Moeen Ali,Krunal Pandya,,32,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,31.4,0,119097,-137.50,41.50,1,0,10,ORTHODOX,40,FLICK,0,0,4,31,215,5,0,0,4,0,0,0,0,0
500,5,337,2,3,England,Sam Billings,Krunal Pandya,,32,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,31.5,0,119098,-81.50,118.50,1,0,10,ORTHODOX,6,BACKFOOT OFF DRIVE,0,0,5,31,216,5,0,0,4,0,0,0,0,0
501,6,337,2,3,England,Moeen Ali,Krunal Pandya,,32,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,31.6,0,119099,1.50,64.00,0,0,10,ORTHODOX,27,FORWARD PUSH,0,0,6,31,216,5,0,0,4,0,0,0,0,0
502,1,337,2,3,England,Sam Billings,Prasidh Krishna,,33,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,32.1,1,119100,1.50,64.00,1,0,36,BOUNCER,105,LEFT ALONE,1,0,1,32,217,5,1,0,4,0,0,0,0,0
503,2,337,2,3,England,Sam Billings,Prasidh Krishna,,33,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,32.1,0,119101,1.50,64.00,0,0,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,2,32,217,6,2,0,4,0,0,0,0,0
504,3,337,2,3,England,Sam Curran,Prasidh Krishna,,33,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,32.2,0,119102,-134.00,11.00,1,0,38,STRAIGHT BALL,40,FLICK,0,0,3,32,218,6,3,0,4,0,0,0,0,0
505,4,337,2,3,England,Moeen Ali,Prasidh Krishna,,33,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,32.3,0,119103,55.50,-96.00,1,0,30,ANGLED ACROSS,44,GLIDE,0,0,4,32,219,6,0,0,4,0,0,0,0,0
506,5,337,2,3,England,Sam Curran,Prasidh Krishna,,33,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,32.4,0,119104,51.50,-11.00,1,0,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,5,32,220,6,0,0,4,0,0,0,0,0
507,6,337,2,3,England,Moeen Ali,Prasidh Krishna,,33,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,32.5,0,119105,48.50,-3.00,0,0,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,6,32,220,6,0,0,4,0,0,0,0,0
508,7,337,2,3,England,Moeen Ali,Prasidh Krishna,,33,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,32.6,0,119106,122.50,55.00,1,0,30,ANGLED ACROSS,52,BACKFOOT COVERDRIVE,0,0,7,32,221,6,0,0,4,0,0,0,0,0
509,1,337,2,3,England,Moeen Ali,Krunal Pandya,,34,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,33.1,0,119107,-72.00,53.00,1,0,10,ORTHODOX,50,BACKFOOT DEFENCE,0,0,1,33,222,6,1,0,4,0,0,0,0,0
510,2,337,2,3,England,Sam Curran,Krunal Pandya,,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,33.2,0,119108,57.00,23.50,0,0,10,ORTHODOX,49,FORWARD DEFENCE,0,0,2,33,222,6,0,0,4,0,0,0,0,0
511,3,337,2,3,England,Sam Curran,Krunal Pandya,,34,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,33.3,0,119109,81.50,-24.00,0,0,23,ARM BALL,16,BACKFOOT SQUARE DRIVE,0,0,3,33,222,6,0,0,4,0,0,0,0,0
512,4,337,2,3,England,Sam Curran,Krunal Pandya,,34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,33.4,0,119110,-67.00,40.00,0,0,10,ORTHODOX,27,FORWARD PUSH,0,0,4,33,222,6,0,0,4,0,0,0,0,0
513,5,337,2,3,England,Sam Curran,Krunal Pandya,,34,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,33.5,0,119111,26.00,46.50,0,0,23,ARM BALL,50,BACKFOOT DEFENCE,0,0,5,33,222,6,0,0,4,0,0,0,0,0
514,6,337,2,3,England,Sam Curran,Krunal Pandya,,34,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,33.6,0,119112,-67.00,122.00,1,0,10,ORTHODOX,97,BACKFOOT PUSH,0,0,6,33,223,6,0,0,4,0,0,0,0,0
515,1,337,2,3,England,Sam Curran,Prasidh Krishna,,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,34.1,0,119113,-28.50,44.50,0,0,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,1,34,223,6,1,0,4,0,0,0,0,0
516,2,337,2,3,England,Sam Curran,Prasidh Krishna,,35,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,34.2,0,119114,-15.50,93.50,0,0,30,ANGLED ACROSS,53,STRAIGHT DRIVE,0,0,2,34,223,6,0,0,4,0,0,0,0,0
517,3,337,2,3,England,Sam Curran,Prasidh Krishna,,35,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,34.3,0,119115,-63.50,-49.00,1,0,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,3,34,224,6,0,0,4,0,0,0,0,0
518,4,337,2,3,England,Moeen Ali,Prasidh Krishna,,35,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,34.4,0,119116,-63.50,-49.00,0,0,36,BOUNCER,105,LEFT ALONE,1,0,4,34,224,6,0,0,4,0,0,0,0,0
519,5,337,2,3,England,Moeen Ali,Prasidh Krishna,,35,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,34.5,0,119117,-112.00,21.50,1,0,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,5,34,225,6,0,0,4,0,0,0,0,0
520,6,337,2,3,England,Sam Curran,Prasidh Krishna,,35,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,34.6,0,119118,-78.00,-75.50,1,0,38,STRAIGHT BALL,40,FLICK,0,0,6,34,226,6,0,0,4,0,0,0,0,0
521,1,337,2,3,England,Sam Curran,Bhuvneshwar Kumar,,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,35.1,0,119119,-44.00,61.50,0,0,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,1,35,226,6,1,0,4,0,0,0,0,0
522,2,337,2,3,England,Sam Curran,Bhuvneshwar Kumar,,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,35.2,0,119120,44.50,45.50,0,0,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,2,35,226,6,0,0,4,0,0,0,0,0
523,3,337,2,3,England,Sam Curran,Bhuvneshwar Kumar,,36,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,35.3,0,119121,56.50,53.50,0,0,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,3,35,226,6,0,0,4,0,0,0,0,0
524,4,337,2,3,England,Sam Curran,Bhuvneshwar Kumar,,36,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,35.4,0,119122,-181.00,99.50,4,0,38,STRAIGHT BALL,58,PULL SHOT,0,0,4,35,230,6,0,0,4,0,0,0,0,0
525,5,337,2,3,England,Sam Curran,Bhuvneshwar Kumar,,36,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,35.5,0,119123,69.00,-28.50,0,0,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,5,35,230,6,0,0,4,0,0,0,0,0
526,6,337,2,3,England,Sam Curran,Bhuvneshwar Kumar,,36,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,35.6,0,119124,-65.00,131.50,1,0,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,6,35,231,6,0,0,4,0,0,0,0,0
527,1,337,2,3,England,Sam Curran,Krunal Pandya,,37,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,36.1,0,119125,-115.00,60.50,1,0,23,ARM BALL,40,FLICK,0,0,1,36,232,6,1,0,4,0,0,0,0,0
528,2,337,2,3,England,Moeen Ali,Krunal Pandya,,37,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,36.2,0,119126,62.00,41.00,0,0,10,ORTHODOX,50,BACKFOOT DEFENCE,0,0,2,36,232,6,0,0,4,0,0,0,0,0
529,3,337,2,3,England,Moeen Ali,Krunal Pandya,,37,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,36.3,0,119127,62.00,31.50,0,0,10,ORTHODOX,97,BACKFOOT PUSH,0,0,3,36,232,6,0,0,4,0,0,0,0,0
530,4,337,2,3,England,Moeen Ali,Krunal Pandya,,37,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,36.4,0,119128,-26.50,213.00,4,0,10,ORTHODOX,13,LOFT STRAIGHT,0,0,4,36,236,6,0,0,4,0,0,0,0,0
531,5,337,2,3,England,Moeen Ali,Krunal Pandya,,37,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,36.5,0,119129,58.00,36.50,0,0,10,ORTHODOX,49,FORWARD DEFENCE,0,0,5,36,236,6,0,0,4,0,0,0,0,0
532,6,337,2,3,England,Moeen Ali,Krunal Pandya,,37,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,36.6,0,119130,-84.00,25.50,1,0,10,ORTHODOX,97,BACKFOOT PUSH,0,0,6,36,237,6,0,0,4,0,0,0,0,0
533,1,337,2,3,England,Moeen Ali,Bhuvneshwar Kumar,,38,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,37.1,0,119131,-84.00,25.50,0,0,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,1,37,237,7,1,0,4,0,0,0,0,0
534,2,337,2,3,England,Tom Curran,Bhuvneshwar Kumar,,38,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,37.2,0,119132,-31.50,89.50,0,0,39,ANGLED IN,49,FORWARD DEFENCE,0,0,2,37,237,7,2,0,4,0,0,0,0,0
535,3,337,2,3,England,Tom Curran,Bhuvneshwar Kumar,,38,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,37.3,0,119133,-52.00,-107.50,1,0,39,ANGLED IN,44,GLIDE,0,0,3,37,238,7,0,0,4,0,0,0,0,0
536,4,337,2,3,England,Sam Curran,Bhuvneshwar Kumar,,38,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,37.4,0,119134,-81.50,14.50,1,0,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,4,37,239,7,0,0,4,0,0,0,0,0
537,5,337,2,3,England,Tom Curran,Bhuvneshwar Kumar,,38,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,37.5,0,119135,-66.00,54.00,0,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,5,37,239,7,0,0,4,0,0,0,0,0
538,6,337,2,3,England,Tom Curran,Bhuvneshwar Kumar,,38,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,37.6,0,119136,-41.50,53.50,0,0,39,ANGLED IN,49,FORWARD DEFENCE,0,0,6,37,239,7,0,0,4,0,0,0,0,0
539,1,337,2,3,England,Sam Curran,Krunal Pandya,,39,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,38.1,0,119137,35.00,169.00,0,0,10,ORTHODOX,69,SDL STRAIGHT,0,0,1,38,239,8,1,0,4,0,0,0,0,0
540,2,337,2,3,England,Tom Curran,Krunal Pandya,,39,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,38.2,0,119138,37.50,-40.00,1,0,10,ORTHODOX,84,OFF DRIVE,0,0,2,38,240,8,2,0,4,0,0,0,0,0
541,3,337,2,3,England,Adil Rashid,Krunal Pandya,,39,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,38.3,0,119139,37.50,-40.00,0,0,23,ARM BALL,54,LEG GLANCE,0,0,3,38,240,8,0,0,4,0,0,0,0,0
542,4,337,2,3,England,Adil Rashid,Krunal Pandya,,39,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,38.4,0,119140,-33.50,45.00,0,0,10,ORTHODOX,27,FORWARD PUSH,0,0,4,38,240,8,0,0,4,0,0,0,0,0
543,5,337,2,3,England,Adil Rashid,Krunal Pandya,,39,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,38.5,0,119141,-33.50,45.00,0,0,10,ORTHODOX,105,LEFT ALONE,0,0,5,38,240,8,0,0,4,0,0,0,0,0
544,6,337,2,3,England,Adil Rashid,Krunal Pandya,,39,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,38.6,0,119142,-62.00,-26.50,0,0,10,ORTHODOX,49,FORWARD DEFENCE,0,0,6,38,240,8,0,0,4,0,0,0,0,0
545,1,337,2,3,England,Tom Curran,Bhuvneshwar Kumar,,40,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,39.1,0,119143,-50.00,-94.00,1,0,39,ANGLED IN,27,FORWARD PUSH,0,0,1,39,241,8,1,0,4,0,0,0,0,0
546,2,337,2,3,England,Adil Rashid,Bhuvneshwar Kumar,,40,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,39.2,0,119144,-50.00,-94.00,0,0,37,NIPPED AWAY,49,FORWARD DEFENCE,0,0,2,39,241,9,2,0,4,0,0,0,0,0
547,3,337,2,3,England,Mark Wood,Bhuvneshwar Kumar,,40,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,39.3,0,119145,-72.00,33.50,0,0,39,ANGLED IN,49,FORWARD DEFENCE,0,0,3,39,241,9,3,0,4,0,0,0,0,0
548,4,337,2,3,England,Mark Wood,Bhuvneshwar Kumar,,40,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,39.4,0,119146,-60.50,-107.00,1,0,39,ANGLED IN,44,GLIDE,0,0,4,39,242,9,0,0,4,0,0,0,0,0
549,5,337,2,3,England,Tom Curran,Bhuvneshwar Kumar,,40,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,39.5,0,119147,-90.50,-87.50,1,0,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,5,39,243,9,0,0,4,0,0,0,0,0
550,6,337,2,3,England,Mark Wood,Bhuvneshwar Kumar,,40,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,39.6,0,119148,41.50,43.50,0,0,39,ANGLED IN,49,FORWARD DEFENCE,0,0,6,39,243,9,0,0,4,0,0,0,0,0
551,1,337,2,3,England,Tom Curran,Kuldeep Yadav,,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,40.1,0,119149,-61.50,55.00,0,0,34,CHINAMAN,51,FRONTFOOT COVERDRIVE,0,0,1,40,243,9,1,0,4,0,0,0,0,0
552,2,337,2,3,England,Tom Curran,Kuldeep Yadav,,41,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,40.2,0,119150,81.00,136.00,0,0,34,CHINAMAN,11,LOFT ON,0,0,2,40,243,9,0,0,4,0,0,0,0,0
553,3,337,2,3,England,Tom Curran,Kuldeep Yadav,,41,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,40.3,0,119151,139.00,148.00,4,0,34,CHINAMAN,11,LOFT ON,0,0,3,40,247,9,0,0,4,0,0,0,0,0
554,4,337,2,3,England,Tom Curran,Kuldeep Yadav,,41,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,40.4,0,119152,-66.50,43.50,0,0,34,CHINAMAN,51,FRONTFOOT COVERDRIVE,0,0,4,40,247,9,0,0,4,0,0,0,0,0
555,5,337,2,3,England,Tom Curran,Kuldeep Yadav,,41,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,40.5,0,119153,101.00,-24.00,1,0,34,CHINAMAN,97,BACKFOOT PUSH,0,0,5,40,248,9,0,0,4,0,0,0,0,0
556,6,337,2,3,England,Mark Wood,Kuldeep Yadav,,41,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,40.6,0,119154,101.00,-24.00,0,0,31,WRONG ONE,49,FORWARD DEFENCE,0,0,6,40,248,9,0,0,4,0,0,0,0,0
557,1,337,2,3,England,Tom Curran,Bhuvneshwar Kumar,,42,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,41.1,0,119155,82.50,74.50,1,0,39,ANGLED IN,97,BACKFOOT PUSH,0,0,1,41,249,9,1,0,4,0,0,0,0,0
558,2,337,2,3,England,Mark Wood,Bhuvneshwar Kumar,,42,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,41.2,0,119156,82.50,74.50,0,0,47,SLOWER BALL,105,LEFT ALONE,0,0,2,41,249,9,0,0,4,0,0,0,0,0
559,3,337,2,3,England,Mark Wood,Bhuvneshwar Kumar,,42,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,41.3,0,119157,-51.50,80.00,0,0,39,ANGLED IN,27,FORWARD PUSH,0,0,3,41,249,9,0,0,4,0,0,0,0,0
560,4,337,2,3,England,Mark Wood,Bhuvneshwar Kumar,,42,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,41.4,0,119158,64.50,-57.00,1,0,39,ANGLED IN,84,OFF DRIVE,0,0,4,41,250,9,0,1,5,0,0,0,0,0
561,5,337,2,3,England,Tom Curran,Bhuvneshwar Kumar,,42,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,41.5,0,119159,64.50,-57.00,0,0,39,ANGLED IN,58,PULL SHOT,0,0,5,41,250,9,0,0,5,0,0,0,0,0
562,6,337,2,3,England,Tom Curran,Bhuvneshwar Kumar,,42,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,41.6,0,119160,-133.00,29.50,1,0,39,ANGLED IN,97,BACKFOOT PUSH,0,0,6,41,251,9,0,0,5,0,0,0,0,0
563,1,337,2,3,England,Tom Curran,Prasidh Krishna,,43,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,42.1,0,119161,-109.00,-54.00,0,0,38,STRAIGHT BALL,15,LOFT COVER,0,0,1,42,251,10,1,0,5,0,0,0,0,0
