Unnamed: 0,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID,OverNO
138,3.0,505,2,20,Sunrisers Hyderabad,Abhishek Sharma,Khaleel Ahmed,,2,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1.0,1.3,2.0,1.0,0,202884.0,174.2,24.07,0.0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Delhi-Capitals-VS-Sunrisers-Hyderabad-(05-May-2022)/File_2-2-202884.jpg,,Knuckleball,40.0,FRONTFOOT FLICK,0.0,0.0,3,1.0,8,1,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
139,4.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Khaleel Ahmed,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,1.4,2.0,1.0,0,202885.0,-69.37,-46.37,1.0,0,,,Knuckleball,97.0,BACKFOOT PUSH,0.0,0.0,4,1.0,9,1,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
140,5.0,505,2,20,Sunrisers Hyderabad,Kane Williamson,Khaleel Ahmed,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,1.5,2.0,1.0,0,202886.0,-69.37,-46.37,0.0,0,,,Knuckleball,105.0,LEFT ALONE,0.0,0.0,5,1.0,9,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
141,6.0,505,2,20,Sunrisers Hyderabad,Kane Williamson,Khaleel Ahmed,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,1.6,2.0,1.0,0,202887.0,-69.37,-46.37,0.0,0,,,Knuckleball,105.0,LEFT ALONE,0.0,0.0,6,1.0,9,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
142,1.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Anrich Nortje,,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,2.1,2.0,1.0,0,202888.0,-62.92,-98.4,1.0,0,,,Knuckleball,44.0,GLIDE,0.0,0.0,1,2.0,10,1,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
143,2.0,505,2,20,Sunrisers Hyderabad,Kane Williamson,Anrich Nortje,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,2.2,2.0,1.0,0,202889.0,-62.92,-98.4,0.0,0,,,Knuckleball,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,2,2.0,10,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
144,3.0,505,2,20,Sunrisers Hyderabad,Kane Williamson,Anrich Nortje,,3,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,2.3,2.0,1.0,0,202890.0,172.36,32.82,4.0,0,,,Knuckleball,46.0,FRONTFOOT PULL SHOT,0.0,0.0,3,2.0,14,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
145,4.0,505,2,20,Sunrisers Hyderabad,Kane Williamson,Anrich Nortje,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,2.4,2.0,1.0,0,202891.0,172.36,32.82,0.0,0,,,Knuckleball,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,4,2.0,14,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
146,5.0,505,2,20,Sunrisers Hyderabad,Kane Williamson,Anrich Nortje,,3,5,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0.0,2.5,2.0,1.0,1,202892.0,40.67,-45.91,1.0,0,,,Knuckleball,40.0,FRONTFOOT FLICK,0.0,0.0,5,2.0,15,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
147,6.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Anrich Nortje,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,2.6,2.0,1.0,0,202893.0,-90.09,-21.97,1.0,0,,,Knuckleball,27.0,FORWARD PUSH,0.0,0.0,6,2.0,16,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
148,1.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Khaleel Ahmed,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,3.1,2.0,1.0,0,202894.0,-90.09,-21.97,0.0,0,,,Knuckleball,46.0,FRONTFOOT PULL SHOT,0.0,0.0,1,3.0,16,1,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
149,2.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Khaleel Ahmed,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,3.2,2.0,1.0,0,202895.0,-90.09,-21.97,0.0,0,,,Knuckleball,122.0,STEP DOWN LOFTED OFF DRIVE,0.0,0.0,2,3.0,16,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
150,3.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Khaleel Ahmed,,4,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0.0,3.3,2.0,1.0,0,202896.0,155.78,-58.35,6.0,0,,,Knuckleball,46.0,FRONTFOOT PULL SHOT,0.0,0.0,3,3.0,22,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
151,4.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Khaleel Ahmed,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,3.4,2.0,1.0,0,202897.0,155.78,-58.35,0.0,0,,,Knuckleball,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,4,3.0,22,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
152,5.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Khaleel Ahmed,,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,3.5,2.0,1.0,0,202898.0,-40.82,26.37,1.0,0,,8.0,OFF CUTTER,36.0,CUT SHOT,0.0,0.0,5,3.0,23,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
153,6.0,505,2,20,Sunrisers Hyderabad,Kane Williamson,Khaleel Ahmed,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,3.6,2.0,1.0,0,202899.0,-33.92,-55.58,0.0,0,,8.0,OFF CUTTER,44.0,GLIDE,0.0,0.0,6,3.0,23,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
154,1.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Anrich Nortje,,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,4.1,2.0,1.0,0,202900.0,-63.85,-31.18,1.0,0,,,Knuckleball,97.0,BACKFOOT PUSH,0.0,0.0,1,4.0,24,1,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
155,2.0,505,2,20,Sunrisers Hyderabad,Kane Williamson,Anrich Nortje,,5,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1.0,4.2,2.0,1.0,0,202901.0,-63.85,-31.18,0.0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Delhi-Capitals-VS-Sunrisers-Hyderabad-(05-May-2022)/File_2-5-202901.jpg,,Knuckleball,77.0,STEP DOWN DEFENCE,0.0,0.0,2,4.0,24,2,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
156,3.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Anrich Nortje,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,4.3,2.0,1.0,0,202902.0,-63.85,-31.18,0.0,0,,,Knuckleball,97.0,BACKFOOT PUSH,0.0,0.0,3,4.0,24,2,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
157,4.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Anrich Nortje,,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,4.4,2.0,1.0,0,202903.0,-98.84,16.24,0.0,0,,,Knuckleball,52.0,BACKFOOT COVERDRIVE,0.0,0.0,4,4.0,24,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
158,5.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Anrich Nortje,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,4.5,2.0,1.0,0,202904.0,-98.84,16.24,0.0,0,,,Knuckleball,97.0,BACKFOOT PUSH,0.0,0.0,5,4.0,24,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
159,6.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Anrich Nortje,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,4.6,2.0,1.0,0,202905.0,-98.84,16.24,0.0,0,,,Knuckleball,50.0,BACKFOOT DEFENCE,0.0,0.0,6,4.0,24,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
160,1.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Shardul Thakur,,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,5.1,2.0,1.0,0,202906.0,-90.55,58.6,1.0,0,,,Knuckleball,97.0,BACKFOOT PUSH,0.0,0.0,1,5.0,25,2,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
161,2.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Shardul Thakur,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,5.2,2.0,1.0,0,202907.0,-65.23,55.38,0.0,0,,,Knuckleball,52.0,BACKFOOT COVERDRIVE,0.0,0.0,2,5.0,25,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
162,3.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Shardul Thakur,,6,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,5.3,2.0,1.0,0,202908.0,-125.08,-28.42,1.0,0,,,Knuckleball,59.0,FRONTFOOT SQUARE DRIVE,0.0,0.0,3,5.0,26,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
163,4.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Shardul Thakur,,6,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,5.4,2.0,1.0,0,202909.0,-68.91,-136.16,4.0,0,,,Knuckleball,36.0,CUT SHOT,0.0,0.0,4,5.0,30,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
164,5.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Shardul Thakur,,6,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,5.5,2.0,1.0,0,202910.0,-195.07,48.47,4.0,0,,,Knuckleball,15.0,LOFTED COVER DRIVE,0.0,0.0,5,5.0,34,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
165,6.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Shardul Thakur,,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,5.6,2.0,1.0,0,202911.0,-117.72,-56.04,1.0,0,,,Knuckleball,36.0,CUT SHOT,0.0,0.0,6,5.0,35,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
166,1.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Mitchell Marsh,,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,6.1,2.0,1.0,0,202912.0,12.13,138.72,0.0,0,,,Knuckleball,27.0,FORWARD PUSH,0.0,0.0,1,6.0,35,2,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
167,2.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Mitchell Marsh,,7,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,6.2,2.0,1.0,0,202913.0,12.13,138.72,1.0,0,,,Knuckleball,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,2,6.0,36,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
168,3.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Mitchell Marsh,,7,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,6.3,2.0,1.0,0,202914.0,-102.52,-50.06,1.0,0,,,Knuckleball,16.0,BACKFOOT SQUARE DRIVE,0.0,0.0,3,6.0,37,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
169,4.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Mitchell Marsh,,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,6.4,2.0,1.0,0,202915.0,-102.52,-50.06,0.0,0,,,Knuckleball,40.0,FRONTFOOT FLICK,0.0,0.0,4,6.0,37,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
170,5.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Mitchell Marsh,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,6.5,2.0,1.0,0,202916.0,-102.52,-50.06,0.0,0,,,Knuckleball,114.0,STEP DOWN LOFTED COVER DRIVE,0.0,0.0,5,6.0,37,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
171,6.0,505,2,20,Sunrisers Hyderabad,Rahul Tripathi,Mitchell Marsh,,7,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1.0,6.6,2.0,1.0,0,202917.0,-102.52,-50.06,0.0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Delhi-Capitals-VS-Sunrisers-Hyderabad-(05-May-2022)/File_2-7-202917.jpg,,Knuckleball,46.0,FRONTFOOT PULL SHOT,0.0,0.0,6,6.0,37,3,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
172,1.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Kuldeep Yadav,,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,7.1,2.0,1.0,0,202918.0,-102.52,-50.06,0.0,0,,,Knuckleball,27.0,FORWARD PUSH,0.0,0.0,1,7.0,37,3,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
173,2.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Kuldeep Yadav,,8,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,7.2,2.0,1.0,0,202919.0,-50.49,-142.6,4.0,0,,,Knuckleball,27.0,FORWARD PUSH,0.0,0.0,2,7.0,41,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
174,3.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Kuldeep Yadav,,8,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,7.3,2.0,1.0,0,202920.0,-114.95,57.68,1.0,0,,,Knuckleball,52.0,BACKFOOT COVERDRIVE,0.0,0.0,3,7.0,42,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
175,4.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Kuldeep Yadav,,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,7.4,2.0,1.0,0,202921.0,61.39,127.21,1.0,0,,,Knuckleball,6.0,BACKFOOT OFF DRIVE,0.0,0.0,4,7.0,43,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
176,5.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Kuldeep Yadav,,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,7.5,2.0,1.0,0,202922.0,69.68,135.5,1.0,0,,,Knuckleball,101.0,BACKFOOT ON DRIVE,0.0,0.0,5,7.0,44,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
177,6.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Kuldeep Yadav,,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,7.6,2.0,1.0,0,202923.0,69.68,135.5,0.0,0,,,Knuckleball,97.0,BACKFOOT PUSH,0.0,0.0,6,7.0,44,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
178,1.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Mitchell Marsh,,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,8.1,2.0,1.0,0,202924.0,-147.18,78.4,1.0,0,,,Knuckleball,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,1,8.0,45,3,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
179,2.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Mitchell Marsh,,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,8.2,2.0,1.0,0,202925.0,-147.18,78.4,0.0,0,,,Knuckleball,49.0,FORWARD DEFENCE,0.0,0.0,2,8.0,45,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
180,3.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Mitchell Marsh,,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,8.3,2.0,1.0,0,202926.0,65.54,86.69,0.0,0,,,Knuckleball,27.0,FORWARD PUSH,0.0,0.0,3,8.0,45,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
181,4.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Mitchell Marsh,,9,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,8.4,2.0,1.0,0,202927.0,50.34,63.21,1.0,0,,,Knuckleball,27.0,FORWARD PUSH,0.0,0.0,4,8.0,46,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
182,5.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Mitchell Marsh,,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,8.5,2.0,1.0,0,202928.0,-7.67,57.22,0.0,0,,,Knuckleball,27.0,FORWARD PUSH,0.0,0.0,5,8.0,46,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
183,6.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Mitchell Marsh,,9,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,8.6,2.0,1.0,0,202929.0,-124.62,-45.91,2.0,0,,,Knuckleball,5.0,LOFTED OFF DRIVE,0.0,0.0,6,8.0,48,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
184,1.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Kuldeep Yadav,,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,9.1,2.0,1.0,0,202930.0,66.46,160.82,1.0,0,,,Knuckleball,84.0,FRONTFOOT OFF DRIVE,0.0,0.0,1,9.0,49,3,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
185,2.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Kuldeep Yadav,,10,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0.0,9.2,2.0,1.0,0,202931.0,142.89,153.45,6.0,0,,,Knuckleball,11.0,LOFTED ON DRIVE,0.0,0.0,2,9.0,55,3,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,
186,3.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Kuldeep Yadav,,10,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,9.3,2.0,1.0,0,202932.0,-74.9,132.27,1.0,0,,,Knuckleball,84.0,FRONTFOOT OFF DRIVE,0.0,0.0,3,9.0,56,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
187,4.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Kuldeep Yadav,,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,9.4,2.0,1.0,0,202933.0,-74.9,132.27,0.0,0,,,Knuckleball,36.0,CUT SHOT,0.0,0.0,4,9.0,56,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
188,5.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Kuldeep Yadav,,10,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0.0,9.5,2.0,1.0,0,202934.0,145.19,155.76,6.0,0,,,Knuckleball,5.0,LOFTED OFF DRIVE,0.0,0.0,5,9.0,62,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
189,6.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Kuldeep Yadav,,10,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,9.6,2.0,1.0,0,202935.0,-92.39,153.45,1.0,0,,,Knuckleball,47.0,FRONTFOOT ON DRIVE,0.0,0.0,6,9.0,63,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
190,1.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Mitchell Marsh,,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,10.1,2.0,1.0,0,202936.0,-124.16,83.01,1.0,0,,,Knuckleball,46.0,FRONTFOOT PULL SHOT,0.0,0.0,1,10.0,64,3,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
191,2.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Mitchell Marsh,,11,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0.0,10.2,2.0,1.0,1,202937.0,-124.16,83.01,1.0,0,,,Knuckleball,54.0,LEG GLANCE,0.0,0.0,2,10.0,65,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
192,3.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Mitchell Marsh,,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,10.2,2.0,1.0,0,202938.0,-124.16,83.01,0.0,0,,,Knuckleball,46.0,FRONTFOOT PULL SHOT,0.0,0.0,3,10.0,65,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
193,4.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Mitchell Marsh,,11,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,10.3,2.0,1.0,0,202939.0,-173.43,88.07,4.0,0,,,Knuckleball,15.0,LOFTED COVER DRIVE,0.0,0.0,4,10.0,69,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
194,5.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Mitchell Marsh,,11,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,10.4,2.0,1.0,0,202940.0,186.17,30.06,4.0,0,,,Knuckleball,46.0,FRONTFOOT PULL SHOT,0.0,0.0,5,10.0,73,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
195,6.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Mitchell Marsh,,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,10.5,2.0,1.0,0,202941.0,-58.78,29.6,0.0,0,,,Knuckleball,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,6,10.0,73,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
196,7.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Mitchell Marsh,,11,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,10.6,2.0,1.0,0,202942.0,-106.21,186.14,4.0,0,,,Knuckleball,5.0,LOFTED OFF DRIVE,0.0,0.0,7,10.0,77,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
197,1.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Kuldeep Yadav,,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,11.1,2.0,1.0,0,202943.0,83.49,-20.13,0.0,0,,,Knuckleball,56.0,REVERSE SWEEP,0.0,0.0,1,11.0,77,3,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
198,2.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Kuldeep Yadav,,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,11.2,2.0,1.0,0,202944.0,83.49,-20.13,0.0,0,,,Knuckleball,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,2,11.0,77,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
199,3.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Kuldeep Yadav,,12,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,11.3,2.0,1.0,0,202945.0,-45.43,-59.73,1.0,0,,,Knuckleball,95.0,SLOG SWEEP,0.0,0.0,3,11.0,78,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
200,4.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Kuldeep Yadav,,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,11.4,2.0,1.0,0,202946.0,-7.21,50.32,0.0,0,,,Knuckleball,97.0,BACKFOOT PUSH,0.0,0.0,4,11.0,78,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
201,5.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Kuldeep Yadav,,12,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0.0,11.5,2.0,1.0,0,202947.0,3.38,206.86,6.0,0,,,Knuckleball,13.0,LOFTED STRAIGHT,0.0,0.0,5,11.0,84,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
202,6.0,505,2,20,Sunrisers Hyderabad,Aiden Markram,Kuldeep Yadav,,12,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0.0,11.6,2.0,1.0,0,202948.0,182.03,-9.54,6.0,0,,,Knuckleball,46.0,FRONTFOOT PULL SHOT,0.0,0.0,6,11.0,90,3,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
204,1.0,505,2,20,Sunrisers Hyderabad,Nicholas Pooran,Khaleel Ahmed,,13,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,12.1,2.0,1.0,0,202949.0,-38.06,-145.37,4.0,0,,,Knuckleball,40.0,FRONTFOOT FLICK,0.0,0.0,1,12.0,94,3,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
